0010001010,0.00132
0010001011,0.00155
0010001100,0.00092
0010001101,0.00115
0010001110,0.00139
0010001111,0.00162
0010010000,0.00099
0010010001,0.00122
0010010010,0.00146
0010010011,0.00169
0010010100,0.00106
0010010101,0.00129
0010010110,0.00153
0010010111,0.00176
0010011000,0.00113
0010011001,0.00136
0010011010,0.00160
0010011011,0.00183
0010011100,0.00120
0010011101,0.00143
0010011110,0.00167
0010011111,0.00190
0010100000,0.00127
0010100001,0.00150
0010100010,0.00174
0010100011,0.00197
0010100100,0.00134
0010100101,0.00157
0010100110,0.00181
0010100111,0.00204
0010101000,0.00141
0010101001,0.00164
0010101010,0.00188
0010101011,0.00211
0010101100,0.00148
0010101101,0.00171
0010101110,0.00195
0010101111,0.00218
0010110000,0.00155
0010110001,0.00178
0010110010,0.00202
0010110011,0.00225
0010110100,0.00162
0010110101,0.00185
0010110110,0.00209
0010110111,0.00232
0010111000,0.00169
0010111001,0.00192
0010111010,0.00216
0010111011,0.00239
0010111100,0.00176
0010111101,0.00199
0010111110,0.00223
0010111111,0.00246
0011000000,0.00182
0011000001,0.00205
0011000010,0.00229
0011000011,0.00252
0011000100,0.00189
0011000101,0.00212
0011000110,0.00236
0011000111,0.00259
0011001000,0.00196
0011001001,0.00219
0011001010,0.00243
0011001011,0.00266
0011001100,0.00203
0011001101,0.00226
0011001110,0.00250
0011001111,0.00273
0011010000,0.00210
0011010001,0.00233
0011010010,0.00257
0011010011,0.00280
0011010100,0.00217
0011010101,0.00240
0011010110,0.00264
0011010111,0.00287
0011011000,0.00224
0011011001,0.00247
0011011010,0.00271
0011011011,0.00294
0011011100,0.00231
0011011101,0.00254
0011011110,0.00278
0011011111,0.00301
0011100000,0.00238
0011100001,0.00261
0011100010,0.00285
0011100011,0.00308
0011100100,0.00245
0011100101,0.00268
0011100110,0.00292
0011100111,0.00315
0011101000,0.00252
0011101001,0.00275
0011101010,0.00299
0011101011,0.00322
0011101100,0.00259
0011101101,0.00282
0011101110,0.00306
0011101111,0.00329
0011110000,0.00266
0011110001,0.00289
0011110010,0.00313
0011110011,0.00336
0011110100,0.00273
0011110101,0.00296
0011110110,0.00320
0011110111,0.00343
0011111000,0.00280
0011111001,0.00303
0011111010,0.00327
0011111011,0.00350
0011111100,0.00287
0011111101,0.00310
0011111110,0.00334
0011111111,0.00357
0100000000,0.00073
0100000001,0.00096
0100000010,0.00120
0100000011,0.00143
0100000100,0.00081
0100000101,0.00104
0100000110,0.00128
0100000111,0.00151
0100001000,0.00088
0100001001,0.00111
0100001010,0.00135
0100001011,0.00158
0100001100,0.00095
0100001101,0.00118
0100001110,0.00142
0100001111,0.00165
0100010000,0.00102
0100010001,0.00125
0100010010,0.00149
0100010011,0.00172
0100010100,0.00109
0100010101,0.00132
0100010110,0.00156
0100010111,0.00179
0100011000,0.00116
0100011001,0.00139
0100011010,0.00163
0100011011,0.00186
0100011100,0.00123
0100011101,0.00146
0100011110,0.00170
0100011111,0.00193
0100100000,0.00130
0100100001,0.00153
0100100010,0.00177
0100100011,0.00200
0100100100,0.00137
0100100101,0.00160
0100100110,0.00184
0100100111,0.00207
0100101000,0.00144
0100101001,0.00167
0100101010,0.00191
0100101011,0.00214
0100101100,0.00151
0100101101,0.00174
0100101110,0.00198
0100101111,0.00221
0100110000,0.00158
0100110001,0.00181
0100110010,0.00205
0100110011,0.00228
0100110100,0.00165
0100110101,0.00188
0100110110,0.00212
0100110111,0.00235
0100111000,0.00172
0100111001,0.00195
0100111010,0.00219
0100111011,0.00242
0100111100,0.00179
0100111101,0.00202
0100111110,0.00226
0100111111,0.00249
0101000000,0.00185
0101000001,0.00208
0101000010,0.00232
0101000011,0.00255
0101000100,0.00192
0101000101,0.00215
0101000110,0.00239
0101000111,0.00262
0101001000,0.00199
0101001001,0.00222
0101001010,0.00246
0101001011,0.00269
0101001100,0.00206
0101001101,0.00229
0101001110,0.00253
0101001111,0.00276
0101010000,0.00213
0101010001,0.00236
0101010010,0.00260
0101010011,0.00283
0101010100,0.00220
0101010101,0.00243
0101010110,0.00267
0101010111,0.00290
0101011000,0.00227
0101011001,0.00250
0101011010,0.00274
0101011011,0.00297
0101011100,0.00234
0101011101,0.00257
0101011110,0.00281
0101011111,0.00304
0101100000,0.00241
0101100001,0.00264
0101100010,0.00288
0101100011,0.00311
0101100100,0.00248
0101100101,0.00271
0101100110,0.00295
0101100111,0.00318
0101101000,0.00255
0101101001,0.00278
0101101010,0.00302
0101101011,0.00325
0101101100,0.00262
0101101101,0.00285
0101101110,0.00309
0101101111,0.00332
0101110000,0.00269
0101110001,0.00292
0101110010,0.00316
0101110011,0.00339
0101110100,0.00276
0101110101,0.00299
0101110110,0.00323
0101110111,0.00346
0101111000,0.00283
0101111001,0.00306
0101111010,0.00330
0101111011,0.00353
0101111100,0.00290
0101111101,0.00313
0101111110,0.00337
0101111111,0.00360
0110000000,0.00194
0110000001,0.00217
0110000010,0.00241
0110000011,0.00264
0110000100,0.00201
0110000101,0.00224
0110000110,0.00248
0110000111,0.00271
0110001000,0.00208
0110001001,0.00231
0110001010,0.00255
0110001011,0.00278
0110001100,0.00215
0110001101,0.00238
0110001110,0.00262
0110001111,0.00285
0110010000,0.00222
0110010001,0.00245
0110010010,0.00269
0110010011,0.00292
0110010100,0.00229
0110010101,0.00252
0110010110,0.00276
0110010111,0.00299
0110011000,0.00236
0110011001,0.00259
0110011010,0.00283
0110011011,0.00306
0110011100,0.00243
0110011101,0.00266
0110011110,0.00290
0110011111,0.00313
0110100000,0.00250
0110100001,0.00273
0110100010,0.00297
0110100011,0.00320
0110100100,0.00257
0110100101,0.00280
0110100110,0.00304
0110100111,0.00327
0110101000,0.00264
0110101001,0.00287
0110101010,0.00311
0110101011,0.00334
0110101100,0.00271
0110101101,0.00294
0110101110,0.00318
0110101111,0.00341
0110110000,0.00278
0110110001,0.00301
0110110010,0.00325
0110110011,0.00348
0110110100,0.00285
0110110101,0.00308
0110110110,0.00332
0110110111,0.00355
0110111000,0.00292
0110111001,0.00315
0110111010,0.00339
0110111011,0.00362
0110111100,0.00299
0110111101,0.00322
0110111110,0.00346
0110111111,0.00369
0111000000,0.00306
0111000001,0.00329
0111000010,0.00353
0111000011,0.00376
0111000100,0.00313
0111000101,0.00336
0111000110,0.00360
0111000111,0.00383
0111001000,0.00320
0111001001,0.00343
0111001010,0.00367
0111001011,0.00390
0111001100,0.00327
0111001101,0.00350
0111001110,0.00374
0111001111,0.00397
0111010000,0.00334
0111010001,0.00357
0111010010,0.00381
0111010011,0.00404
0111010100,0.00341
0111010101,0.00364
0111010110,0.00388
0111010111,0.00411
0111011000,0.00348
0111011001,0.00371
0111011010,0.00395
0111011011,0.00418
0111011100,0.00355
0111011101,0.00378
0111011110,0.00402
0111011111,0.00425
0111100000,0.00362
0111100001,0.00385
0111100010,0.00409
0111100011,0.00432
0111100100,0.00369
0111100101,0.00392
0111100110,0.00416
0111100111,0.00439
0111101000,0.00376
0111101001,0.00399
0111101010,0.00423
0111101011,0.00446
0111101100,0.00383
0111101101,0.00406
0111101110,0.00430
0111101111,0.00453
0111110000,0.00390
0111110001,0.00413
0111110010,0.00437
0111110011,0.00460
0111110100,0.00397
0111110101,0.00420
0111110110,0.00444
0111110111,0.00467
0111111000,0.00404
0111111001,0.00427
0111111010,0.00451
0111111011,0.00474
0111111100,0.00411
0111111101,0.00434
0111111110,0.00458
0111111111,0.00481
1000000000,0.00076
1000000001,0.00099
1000000010,0.00123
1000000011,0.00146
1000000100,0.00084
1000000101,0.00107
1000000110,0.00131
1000000111,0.00154
1000001000,0.00091
1000001001,0.00114
1000001010,0.00138
1000001011,0.00161
1000001100,0.00098
1000001101,0.00121
1000001110,0.00145
1000001111,0.00168
1000010000,0.00105
1000010001,0.00128
1000010010,0.00152
1000010011,0.00175
1000010100,0.00112
1000010101,0.00135
1000010110,0.00159
1000010111,0.00182
1000011000,0.00119
1000011001,0.00142
1000011010,0.00166
1000011011,0.00189
1000011100,0.00126
1000011101,0.00149
1000011110,0.00173
1000011111,0.00196
1000100000,0.00133
1000100001,0.00156
1000100010,0.00180
1000100011,0.00203
1000100100,0.00140
1000100101,0.00163
1000100110,0.00187
1000100111,0.00210
1000101000,0.00147
1000101001,0.00170
1000101010,0.00194
1000101011,0.00217
1000101100,0.00154
1000101101,0.00177
1000101110,0.00201
1000101111,0.00224
1000110000,0.00161
1000110001,0.00184
1000110010,0.00208
1000110011,0.00231
1000110100,0.00168
1000110101,0.00191
1000110110,0.00215
1000110111,0.00238
1000111000,0.00175
1000111001,0.00198
1000111010,0.00222
1000111011,0.00245
1000111100,0.00182
1000111101,0.00205
1000111110,0.00229
1000111111,0.00252
1001000000,0.00188
1001000001,0.00211
1001000010,0.00235
1001000011,0.00258
1001000100,0.00195
1001000101,0.00218
1001000110,0.00242
1001000111,0.00265
1001001000,0.00202
1001001001,0.00225
1001001010,0.00249
1001001011,0.00272
1001001100,0.00209
1001001101,0.00232
1001001110,0.00256
1001001111,0.00279
1001010000,0.00216
1001010001,0.00239
1001010010,0.00263
1001010011,0.00286
1001010100,0.00223
1001010101,0.00246
1001010110,0.00270
1001010111,0.00293
1001011000,0.00230
1001011001,0.00253
1001011010,0.00277
1001011011,0.00300
1001011100,0.00237
1001011101,0.00260
1001011110,0.00284
1001011111,0.00307
1001100000,0.00244
1001100001,0.00267
1001100010,0.00291
1001100011,0.00314
1001100100,0.00251
1001100101,0.00274
1001100110,0.00298
1001100111,0.00321
1001101000,0.00258
1001101001,0.00281
1001101010,0.00305
1001101011,0.00328
1001101100,0.00265
1001101101,0.00288
1001101110,0.00312
1001101111,0.00335
1001110000,0.00272
1001110001,0.00295
1001110010,0.00319
1001110011,0.00342
1001110100,0.00279
1001110101,0.00302
1001110110,0.00326
1001110111,0.00349
1001111000,0.00286
1001111001,0.00309
1001111010,0.00333
1001111011,0.00356
1001111100,0.00293
1001111101,0.00316
1001111110,0.00340
1001111111,0.00363
1010000000,0.00197
1010000001,0.00220
1010000010,0.00244
1010000011,0.00267
1010000100,0.00204
1010000101,0.00227
1010000110,0.00251
1010000111,0.00274
1010001000,0.00211
1010001001,0.00234
1010001010,0.00258
1010001011,0.00281
1010001100,0.00218
1010001101,0.00241
1010001110,0.00265
1010001111,0.00288
1010010000,0.00225
1010010001,0.00248
1010010010,0.00272
1010010011,0.00295
1010010100,0.00232
1010010101,0.00255
1010010110,0.00279
1010010111,0.00302
1010011000,0.00239
1010011001,0.00262
1010011010,0.00286
1010011011,0.00309
1010011100,0.00246
1010011101,0.00269
1010011110,0.00293
1010011111,0.00316
1010100000,0.00253
1010100001,0.00276
1010100010,0.00300
1010100011,0.00323
1010100100,0.00260
1010100101,0.00283
1010100110,0.00307
1010100111,0.00330
1010101000,0.00267
1010101001,0.00290
1010101010,0.00314
1010101011,0.00337
1010101100,0.00274
1010101101,0.00297
1010101110,0.00321
1010101111,0.00344
1010110000,0.00281
1010110001,0.00304
1010110010,0.00328
1010110011,0.00351
1010110100,0.00288
1010110101,0.00311
1010110110,0.00335
1010110111,0.00358
1010111000,0.00295
1010111001,0.00318
1010111010,0.00342
1010111011,0.00365
1010111100,0.00302
1010111101,0.00325
1010111110,0.00349
1010111111,0.00372
1011000000,0.00309
1011000001,0.00332
1011000010,0.00356
1011000011,0.00379
1011000100,0.00316
1011000101,0.00339
1011000110,0.00363
1011000111,0.00386
1011001000,0.00323
1011001001,0.00346
1011001010,0.00370
1011001011,0.00393
1011001100,0.00330
1011001101,0.00353
1011001110,0.00377
1011001111,0.00400
1011010000,0.00337
1011010001,0.00360
1011010010,0.00384
1011010011,0.00407
1011010100,0.00344
1011010101,0.00367
1011010110,0.00391
1011010111,0.00414
1011011000,0.00351
1011011001,0.00374
1011011010,0.00398
1011011011,0.00421
1011011100,0.00358
1011011101,0.00381
1011011110,0.00405
1011011111,0.00428
1011100000,0.00365
1011100001,0.00388
1011100010,0.00412
1011100011,0.00435
1011100100,0.00372
1011100101,0.00395
1011100110,0.00419
1011100111,0.00442
1011101000,0.00379
1011101001,0.00402
1011101010,0.00426
1011101011,0.00449
1011101100,0.00386
1011101101,0.00409
1011101110,0.00433
1011101111,0.00456
1011110000,0.00393
1011110001,0.00416
1011110010,0.00440
1011110011,0.00463
1011110100,0.00400
1011110101,0.00423
1011110110,0.00447
1011110111,0.00470
1011111000,0.00407
1011111001,0.00430
1011111010,0.00454
1011111011,0.00477
1011111100,0.00414
1011111101,0.00437
1011111110,0.00461
1011111111,0.00484
1100000000,0.00200
1100000001,0.00223
1100000010,0.00247
1100000011,0.00270
1100000100,0.00207
1100000101,0.00230
1100000110,0.00254
1100000111,0.00277
1100001000,0.00214
1100001001,0.00237
1100001010,0.00261
1100001011,0.00284
1100001100,0.00221
1100001101,0.00244
1100001110,0.00268
1100001111,0.00291
1100010000,0.00228
1100010001,0.00251
1100010010,0.00275
1100010011,0.00298
1100010100,0.00235
1100010101,0.00258
1100010110,0.00282
1100010111,0.00305
1100011000,0.00242
1100011001,0.00265
1100011010,0.00289
1100011011,0.00312
1100011100,0.00249
1100011101,0.00272
1100011110,0.00296
1100011111,0.00319
1100100000,0.00256
1100100001,0.00279
1100100010,0.00303
1100100011,0.00326
1100100100,0.00263
1100100101,0.00286
1100100110,0.00310
1100100111,0.00333
1100101000,0.00270
1100101001,0.00293
1100101010,0.00317
1100101011,0.00340
1100101100,0.00277
1100101101,0.00300
1100101110,0.00324
1100101111,0.00347
1100110000,0.00284
1100110001,0.00307
1100110010,0.00331
1100110011,0.00354
1100110100,0.00291
1100110101,0.00314
1100110110,0.00338
1100110111,0.00361
1100111000,0.00298
1100111001,0.00321
1100111010,0.00345
1100111011,0.00368
1100111100,0.00305
1100111101,0.00328
1100111110,0.00352
1100111111,0.00375
1101000000,0.00312
1101000001,0.00335
1101000010,0.00359
1101000011,0.00382
1101000100,0.00319
1101000101,0.00342
1101000110,0.00366
1101000111,0.00389
1101001000,0.00326
1101001001,0.00349
1101001010,0.00373
1101001011,0.00396
1101001100,0.00333
1101001101,0.00356
1101001110,0.00380
1101001111,0.00403
1101010000,0.00340
1101010001,0.00363
1101010010,0.00387
1101010011,0.00410
1101010100,0.00347
1101010101,0.00370
1101010110,0.00394
1101010111,0.00417
1101011000,0.00354
1101011001,0.00377
1101011010,0.00401
1101011011,0.00424
1101011100,0.00361
1101011101,0.00384
1101011110,0.00408
1101011111,0.00431
1101100000,0.00368
1101100001,0.00391
1101100010,0.00415
1101100011,0.00438
1101100100,0.00375
1101100101,0.00398
1101100110,0.00422
1101100111,0.00445
1101101000,0.00382
1101101001,0.00405
1101101010,0.00429
1101101011,0.00452
1101101100,0.00389
1101101101,0.00412
1101101110,0.00436
1101101111,0.00459
1101110000,0.00396
1101110001,0.00419
1101110010,0.00443
1101110011,0.00466
1101110100,0.00403
1101110101,0.00426
1101110110,0.00450
1101110111,0.00473
1101111000,0.00410
1101111001,0.00433
1101111010,0.00457
1101111011,0.00480
1101111100,0.00417
1101111101,0.00440
1101111110,0.00464
1101111111,0.00487
1110000000,0.00323
1110000001,0.00346
1110000010,0.00370
1110000011,0.00393
1110000100,0.00330
1110000101,0.00353
1110000110,0.00377
1110000111,0.00400
1110001000,0.00337
1110001001,0.00360
1110001010,0.00384
1110001011,0.00407
1110001100,0.00344
1110001101,0.00367
1110001110,0.00391
1110001111,0.00414
1110010000,0.00351
1110010001,0.00374
1110010010,0.00398
1110010011,0.00421
1110010100,0.00358
1110010101,0.00381
1110010110,0.00405
1110010111,0.00428
1110011000,0.00365
1110011001,0.00388
1110011010,0.00412
1110011011,0.00435
1110011100,0.00372
1110011101,0.00395
1110011110,0.00419
1110011111,0.00442
1110100000,0.00379
1110100001,0.00402
1110100010,0.00426
1110100011,0.00449
1110100100,0.00386
1110100101,0.00409
1110100110,0.00433
1110100111,0.00456
1110101000,0.00393
1110101001,0.00416
1110101010,0.00440
1110101011,0.00463
1110101100,0.00400
1110101101,0.00423
1110101110,0.00447
1110101111,0.00470
1110110000,0.00407
1110110001,0.00430
1110110010,0.00454
1110110011,0.00477
1110110100,0.00414
1110110101,0.00437
1110110110,0.00461
1110110111,0.00484
1110111000,0.00421
1110111001,0.00444
1110111010,0.00468
1110111011,0.00491
1110111100,0.00428
1110111101,0.00451
1110111110,0.00475
1110111111,0.00498
1111000000,0.00435
1111000001,0.00458
1111000010,0.00482
1111000011,0.00505
1111000100,0.00442
1111000101,0.00465
1111000110,0.00489
1111000111,0.00512
1111001000,0.00449
1111001001,0.00472
1111001010,0.00496
1111001011,0.00519
1111001100,0.00456
1111001101,0.00479
1111001110,0.00503
1111001111,0.00526
1111010000,0.00463
1111010001,0.00486
1111010010,0.00510
1111010011,0.00533
1111010100,0.00470
1111010101,0.00493
1111010110,0.00517
1111010111,0.00540
1111011000,0.00477
1111011001,0.00500
1111011010,0.00524
1111011011,0.00547
1111011100,0.00484
1111011101,0.00507
1111011110,0.00531
1111011111,0.00554
1111100000,0.00491
1111100001,0.00514
1111100010,0.00538
1111100011,0.00561
1111100100,0.00498
1111100101,0.00521
1111100110,0.00545
1111100111,0.00568
1111101000,0.00505
1111101001,0.00528
1111101010,0.00552
1111101011,0.00575
1111101100,0.00512
1111101101,0.00535
1111101110,0.00559
1111101111,0.00582
1111110000,0.00519
1111110001,0.00542
1111110010,0.00566
1111110011,0.00589
1111110100,0.00526
1111110101,0.00549
1111110110,0.00573
1111110111,0.00596
1111111000,0.00533
1111111001,0.00556
1111111010,0.00580
1111111011,0.00603
1111111100,0.00540
1111111101,0.00563
1111111110,0.00587
1111111111,0.00610
